company,category,file_name,relative_path,characters,words
hackerrank,interviews,8605077096-screen-to-interview-identity-match.md,hackerrank\interviews\interview-integrity\8605077096-screen-to-interview-identity-match.md,6777,586
hackerrank,interviews,1151935613-using-virtual-lobby-in-hackerrank-interviews.md,hackerrank\interviews\interview-settings\1151935613-using-virtual-lobby-in-hackerrank-interviews.md,7816,641
hackerrank,interviews,2284202564-hiding-locked-tabs-in-interviews.md,hackerrank\interviews\interview-settings\2284202564-hiding-locked-tabs-in-interviews.md,5090,347
hackerrank,interviews,6563947154-configure-interview-settings.md,hackerrank\interviews\interview-settings\6563947154-configure-interview-settings.md,3198,267
hackerrank,interviews,1242592015-ending-an-interview.md,hackerrank\interviews\manage-interviews\1242592015-ending-an-interview.md,2491,211
hackerrank,interviews,1263202297-observation-mode-in-interviews.md,hackerrank\interviews\manage-interviews\1263202297-observation-mode-in-interviews.md,4197,386
hackerrank,interviews,1769104522-importing-projects-in-hackerrank-interview-.md,hackerrank\interviews\manage-interviews\1769104522-importing-projects-in-hackerrank-interview-.md,9450,714
hackerrank,interviews,2218911700-screening-inside-interviews.md,hackerrank\interviews\manage-interviews\2218911700-screening-inside-interviews.md,4984,339
hackerrank,interviews,2342466364-rescheduling-an-interview.md,hackerrank\interviews\manage-interviews\2342466364-rescheduling-an-interview.md,2821,230
hackerrank,interviews,2837093779-standardizing-interviews-using-templates.md,hackerrank\interviews\manage-interviews\2837093779-standardizing-interviews-using-templates.md,14045,815
hackerrank,interviews,3087722674-data-science-projects-in-hackerrank-interviews.md,hackerrank\interviews\manage-interviews\3087722674-data-science-projects-in-hackerrank-interviews.md,11757,740
hackerrank,interviews,4634293009-code-review-questions-in-interviews.md,hackerrank\interviews\manage-interviews\4634293009-code-review-questions-in-interviews.md,11735,702
hackerrank,interviews,5520105382-deleting-interview-questions.md,hackerrank\interviews\manage-interviews\5520105382-deleting-interview-questions.md,2362,187
hackerrank,interviews,5936478208-audio-or-video-device-selection-during-interview.md,hackerrank\interviews\manage-interviews\5936478208-audio-or-video-device-selection-during-interview.md,2671,227
hackerrank,interviews,6488043690-canceling-an-interview.md,hackerrank\interviews\manage-interviews\6488043690-canceling-an-interview.md,2283,162
hackerrank,interviews,6745090586-repl-%5B-read%E2%80%8A%E2%80%94%E2%80%8Aeval%E2%80%8A%E2%80%94%E2%80%8Aprint%E2%80%8A%E2%80%94%E2%80%8Aloop%5D-.md,hackerrank\interviews\manage-interviews\6745090586-repl-%5B-read%E2%80%8A%E2%80%94%E2%80%8Aeval%E2%80%8A%E2%80%94%E2%80%8Aprint%E2%80%8A%E2%80%94%E2%80%8Aloop%5D-.md,3932,333
hackerrank,interviews,6761309830-adding-questions-to-interviews.md,hackerrank\interviews\manage-interviews\6761309830-adding-questions-to-interviews.md,14188,801
hackerrank,interviews,7216974183-interviewing-with-whiteboards.md,hackerrank\interviews\manage-interviews\7216974183-interviewing-with-whiteboards.md,5089,477
hackerrank,interviews,7300375637-mobile-development-questions-in-interviews.md,hackerrank\interviews\manage-interviews\7300375637-mobile-development-questions-in-interviews.md,5134,402
hackerrank,interviews,7721811663-front-end-questions-in-hackerrank-interviews.md,hackerrank\interviews\manage-interviews\7721811663-front-end-questions-in-hackerrank-interviews.md,12946,731
hackerrank,interviews,8016598860-using-templates-in-interviews.md,hackerrank\interviews\manage-interviews\8016598860-using-templates-in-interviews.md,7562,527
hackerrank,interviews,8182862423-devops-questions-in-hackerrank-interviews.md,hackerrank\interviews\manage-interviews\8182862423-devops-questions-in-hackerrank-interviews.md,4891,309
hackerrank,interviews,8239997164-replacing-interview-questions.md,hackerrank\interviews\manage-interviews\8239997164-replacing-interview-questions.md,3158,243
hackerrank,interviews,8398508792-export-interview-list.md,hackerrank\interviews\manage-interviews\8398508792-export-interview-list.md,2512,182
hackerrank,interviews,8404005945-creating-an-interview.md,hackerrank\interviews\manage-interviews\8404005945-creating-an-interview.md,14724,817
hackerrank,interviews,o-console-inside-the-interviews.md,hackerrank\interviews\manage-interviews\o-console-inside-the-interviews.md,5931,496
hackerrank,interviews,5847159594-scorecard-assist-for-coding-question.md,hackerrank\interviews\scoring-and-reports\5847159594-scorecard-assist-for-coding-question.md,7087,609
hackerrank,interviews,6788713830-viewing-interview-reports.md,hackerrank\interviews\scoring-and-reports\6788713830-viewing-interview-reports.md,5163,361
hackerrank,interviews,9842091173-interview-scorecards.md,hackerrank\interviews\scoring-and-reports\9842091173-interview-scorecards.md,14967,1201
hackerrank,interviews,9583186367-FAQs.md,hackerrank\interviews\additional-resources\faqs\9583186367-FAQs.md,4020,313
hackerrank,library,7502854057-can-i-edit-hackerrank-library-questions%3F.md,hackerrank\library\frequently-asked-questions\7502854057-can-i-edit-hackerrank-library-questions%3F.md,1206,109
hackerrank,library,2354192461-question-types-in-hackerrank-tests.md,hackerrank\library\getting-started\2354192461-question-types-in-hackerrank-tests.md,10541,631
hackerrank,library,5664166353-hackerrank-library-navigation.md,hackerrank\library\getting-started\5664166353-hackerrank-library-navigation.md,14336,1055
hackerrank,library,6095274436-hackerrank-question-count-comparison-by-subscription-plan.md,hackerrank\library\getting-started\6095274436-hackerrank-question-count-comparison-by-subscription-plan.md,225283,21930
hackerrank,library,2040951869-archive-a-question.md,hackerrank\library\manage-question\2040951869-archive-a-question.md,5365,331
hackerrank,library,3255724462-question-insights.md,hackerrank\library\manage-question\3255724462-question-insights.md,7438,482
hackerrank,library,4691012356-review-question-quality.md,hackerrank\library\manage-question\4691012356-review-question-quality.md,6395,827
hackerrank,library,4894957291-creating-questions.md,hackerrank\library\manage-question\4894957291-creating-questions.md,4691,334
hackerrank,library,4968606472-steps-to-create-accessible-content-at-hackerrank.md,hackerrank\library\manage-question\4968606472-steps-to-create-accessible-content-at-hackerrank.md,8853,647
hackerrank,library,6697457900-share-a-question.md,hackerrank\library\manage-question\6697457900-share-a-question.md,5819,403
hackerrank,library,7394210877-ai-solvability-indicator-and-filter.md,hackerrank\library\manage-question\7394210877-ai-solvability-indicator-and-filter.md,3909,436
hackerrank,library,9028620307-export-questions.md,hackerrank\library\manage-question\9028620307-export-questions.md,2505,195
hackerrank,library,9349097996-editing-a-question.md,hackerrank\library\manage-question\9349097996-editing-a-question.md,4787,282
hackerrank,library,9412060538-associating-tags-to-questions.md,hackerrank\library\manage-question\9412060538-associating-tags-to-questions.md,5580,459
hackerrank,library,9746551127-cloning-a-question.md,hackerrank\library\manage-question\9746551127-cloning-a-question.md,4248,353
hackerrank,library,2056253220-manual-scoring-for-general-questions.md,hackerrank\library\question-scoring\2056253220-manual-scoring-for-general-questions.md,4811,301
hackerrank,library,4666032442-scoring-questions-%28overview%29.md,hackerrank\library\question-scoring\4666032442-scoring-questions-%28overview%29.md,10492,693
hackerrank,library,2793946233-using-aws%2C-gcp-and-electrical-stencils-for-diagram-questions-.md,hackerrank\library\additional-resources\general-questions\2793946233-using-aws%2C-gcp-and-electrical-stencils-for-diagram-questions-.md,6597,392
hackerrank,library,8569407083-using-draw.io-tool-for-diagram-questions.md,hackerrank\library\additional-resources\general-questions\8569407083-using-draw.io-tool-for-diagram-questions.md,4867,499
hackerrank,library,2461683826-test-case-input-format.md,hackerrank\library\additional-resources\programming-questions\2461683826-test-case-input-format.md,3840,431
hackerrank,library,3245197419-test-cases-in-coding-questions.md,hackerrank\library\additional-resources\programming-questions\3245197419-test-cases-in-coding-questions.md,9823,1040
hackerrank,library,6515044510-creating-a-custom-checker.md,hackerrank\library\additional-resources\programming-questions\6515044510-creating-a-custom-checker.md,6054,720
hackerrank,library,7816600113-defining-the-problem-details%3A-coding-and-database-engineer-questions.md,hackerrank\library\additional-resources\programming-questions\7816600113-defining-the-problem-details%3A-coding-and-database-engineer-questions.md,7791,800
hackerrank,library,7867481079-floating-values-in-database-engineer-questions.md,hackerrank\library\additional-resources\programming-questions\7867481079-floating-values-in-database-engineer-questions.md,3467,517
hackerrank,library,8626818013-defining-test-cases-for-coding-questions.md,hackerrank\library\additional-resources\programming-questions\8626818013-defining-test-cases-for-coding-questions.md,11066,1116
hackerrank,library,9168425479-generating-code-stubs.md,hackerrank\library\additional-resources\programming-questions\9168425479-generating-code-stubs.md,3938,524
hackerrank,library,1053996435-validating-a-project-for-front-end%2C-back-end%2C-and-full-stack-questions.md,hackerrank\library\additional-resources\project-questions\1053996435-validating-a-project-for-front-end%2C-back-end%2C-and-full-stack-questions.md,2703,384
hackerrank,library,1626384486-hidden-test-cases-for-front-end%2C-back-end-and-full-stack-questions.md,hackerrank\library\additional-resources\project-questions\1626384486-hidden-test-cases-for-front-end%2C-back-end-and-full-stack-questions.md,5193,400
hackerrank,library,1938573113-assessing-candidates-on-cloud-skills.md,hackerrank\library\additional-resources\project-questions\1938573113-assessing-candidates-on-cloud-skills.md,4673,328
hackerrank,library,6282504591-package-information-for-data-science-questions.md,hackerrank\library\additional-resources\project-questions\6282504591-package-information-for-data-science-questions.md,4882,682
hackerrank,library,7922341412-upgrading-custom-project-questions.md,hackerrank\library\additional-resources\project-questions\7922341412-upgrading-custom-project-questions.md,2663,199
hackerrank,library,8545628905-assessing-candidates-for-azure-skills.md,hackerrank\library\additional-resources\project-questions\8545628905-assessing-candidates-for-azure-skills.md,6445,429
hackerrank,library,9443018671-configurations-for-front-end%2C-back-end-and-full-stack-developer-questions.md,hackerrank\library\additional-resources\project-questions\9443018671-configurations-for-front-end%2C-back-end-and-full-stack-developer-questions.md,5590,688
hackerrank,library,javascript-and-projects-questions.md,hackerrank\library\additional-resources\project-questions\javascript-and-projects-questions.md,6828,556
hackerrank,library,2296520412-subjective-questions.md,hackerrank\library\question-types\general-questions\2296520412-subjective-questions.md,5962,318
hackerrank,library,2513748038-multiple-choice-questions.md,hackerrank\library\question-types\general-questions\2513748038-multiple-choice-questions.md,21058,1945
hackerrank,library,2578948087-creating-a-whiteboard-question.md,hackerrank\library\question-types\general-questions\2578948087-creating-a-whiteboard-question.md,8631,533
hackerrank,library,3284451474-file-upload-question.md,hackerrank\library\question-types\general-questions\3284451474-file-upload-question.md,6270,375
hackerrank,library,4376717308-diagram-questions.md,hackerrank\library\question-types\general-questions\4376717308-diagram-questions.md,3895,363
hackerrank,library,5866154232-sentence-completion-questions.md,hackerrank\library\question-types\general-questions\5866154232-sentence-completion-questions.md,12378,911
hackerrank,library,6081633644-scoring-for-prompt-engineering-questions.md,hackerrank\library\question-types\general-questions\6081633644-scoring-for-prompt-engineering-questions.md,2516,332
hackerrank,library,2474669643-coding-question.md,hackerrank\library\question-types\programming-questions\2474669643-coding-question.md,26294,1529
hackerrank,library,8117531949-approximate-solution-type-question.md,hackerrank\library\question-types\programming-questions\8117531949-approximate-solution-type-question.md,15478,1047
hackerrank,library,8826242281-database-engineer-questions.md,hackerrank\library\question-types\programming-questions\8826242281-database-engineer-questions.md,15074,792
hackerrank,library,javascript-questions.md,hackerrank\library\question-types\programming-questions\javascript-questions.md,7872,551
hackerrank,library,1570281449-creating-front-end%2C-back-end-full-stack-and-mobile-questions.md,hackerrank\library\question-types\projects-questions\1570281449-creating-front-end%2C-back-end-full-stack-and-mobile-questions.md,29186,1791
hackerrank,library,1900882930-code-repository-questions.md,hackerrank\library\question-types\projects-questions\1900882930-code-repository-questions.md,14686,972
hackerrank,library,4262355406-code-review-questions.md,hackerrank\library\question-types\projects-questions\4262355406-code-review-questions.md,14495,872
hackerrank,library,5187107609-data-science-questions.md,hackerrank\library\question-types\projects-questions\5187107609-data-science-questions.md,21314,1347
hackerrank,library,5929074504-devops-questions.md,hackerrank\library\question-types\projects-questions\5929074504-devops-questions.md,14608,992
hackerrank,library,7355446816-creating-a-rag-retrieval-augmented-generation-question.md,hackerrank\library\question-types\projects-questions\7355446816-creating-a-rag-retrieval-augmented-generation-question.md,26166,1627
hackerrank,screen,1258426835-best-practices-for-email-delivery-and-bounce-management.md,hackerrank\screen\best-practice-guides\1258426835-best-practices-for-email-delivery-and-bounce-management.md,5769,783
hackerrank,screen,1878974014-best-practices-to-maintain-test-integrity.md,hackerrank\screen\best-practice-guides\1878974014-best-practices-to-maintain-test-integrity.md,7690,929
hackerrank,screen,3584214233-best-practices-for-screening.md,hackerrank\screen\best-practice-guides\3584214233-best-practices-for-screening.md,5257,633
hackerrank,screen,4291690360-plagiarism-best-practices-guide.md,hackerrank\screen\best-practice-guides\4291690360-plagiarism-best-practices-guide.md,11401,1587
hackerrank,screen,5269412517-mitigating-candidate-drop-off.md,hackerrank\screen\best-practice-guides\5269412517-mitigating-candidate-drop-off.md,7749,1118
hackerrank,screen,1202456939-how-to-try-a-question-or-a-test.md,hackerrank\screen\frequently-asked-questions\1202456939-how-to-try-a-question-or-a-test.md,1771,268
hackerrank,screen,1572498839-how-to-assess-data-engineering-skills-on-hackerrank%3F.md,hackerrank\screen\frequently-asked-questions\1572498839-how-to-assess-data-engineering-skills-on-hackerrank%3F.md,6438,550
hackerrank,screen,2229796182-how-to-assess-machine-learning-engineering-skills-on-hackerrank%3F.md,hackerrank\screen\frequently-asked-questions\2229796182-how-to-assess-machine-learning-engineering-skills-on-hackerrank%3F.md,5429,424
hackerrank,screen,2426927743-how-to-rename-a-test.md,hackerrank\screen\frequently-asked-questions\2426927743-how-to-rename-a-test.md,1871,127
hackerrank,screen,3765449705-i-made-changes-to-test-content.-when-does-it-take-effect-for-the-candidates%3F.md,hackerrank\screen\frequently-asked-questions\3765449705-i-made-changes-to-test-content.-when-does-it-take-effect-for-the-candidates%3F.md,1337,179
hackerrank,screen,4357184721-how-to-assess-selenium-skills-of-a-candidate-on-hackerrank.md,hackerrank\screen\frequently-asked-questions\4357184721-how-to-assess-selenium-skills-of-a-candidate-on-hackerrank.md,3671,402
hackerrank,screen,4428221834-how-to-allow-candidates-to-retake-a-test%3F.md,hackerrank\screen\frequently-asked-questions\4428221834-how-to-allow-candidates-to-retake-a-test%3F.md,1814,217
hackerrank,screen,4964125282-how-can-i-delete-a-question-that-i-no-longer-require%3F.md,hackerrank\screen\frequently-asked-questions\4964125282-how-can-i-delete-a-question-that-i-no-longer-require%3F.md,891,97
hackerrank,screen,4989710628-how-to-move-questions-across-sections-in-a-test%3F.md,hackerrank\screen\frequently-asked-questions\4989710628-how-to-move-questions-across-sections-in-a-test%3F.md,4118,296
hackerrank,screen,5773853281-how-do-i-upload-all-test-cases-at-once.md,hackerrank\screen\frequently-asked-questions\5773853281-how-do-i-upload-all-test-cases-at-once.md,3013,400
hackerrank,screen,5819570244-how-to-download-bash-history%2C-logs-and-session-playback-recording%3F.md,hackerrank\screen\frequently-asked-questions\5819570244-how-to-download-bash-history%2C-logs-and-session-playback-recording%3F.md,6941,391
hackerrank,screen,6321836373-what-happens-to-candidate-statuses-if-the-cut-off-score-is-altered%3F.md,hackerrank\screen\frequently-asked-questions\6321836373-what-happens-to-candidate-statuses-if-the-cut-off-score-is-altered%3F.md,3762,322
hackerrank,screen,7974410169-how-can-i-cancel-a-test-invite%3F-.md,hackerrank\screen\frequently-asked-questions\7974410169-how-can-i-cancel-a-test-invite%3F-.md,590,64
hackerrank,screen,8730911957-how-to-assess-kubernetes-skills-on-hackerrank.md,hackerrank\screen\frequently-asked-questions\8730911957-how-to-assess-kubernetes-skills-on-hackerrank.md,4707,418
hackerrank,screen,8754663182-what-is-the-maximum-number-of-candidates-i-can-assess-using-coding-assessments%3F.md,hackerrank\screen\frequently-asked-questions\8754663182-what-is-the-maximum-number-of-candidates-i-can-assess-using-coding-assessments%3F.md,2965,381
hackerrank,screen,9355761217-i-made-changes-to-test-settings.-when-will-it-take-effect-for-candidates%3F.md,hackerrank\screen\frequently-asked-questions\9355761217-i-made-changes-to-test-settings.-when-will-it-take-effect-for-candidates%3F.md,2697,261
hackerrank,screen,1152916770-ai-assisted-tests.md,hackerrank\screen\getting-started\1152916770-ai-assisted-tests.md,8503,568
hackerrank,screen,1649328687-hackerrank-certified-assessments.md,hackerrank\screen\getting-started\1649328687-hackerrank-certified-assessments.md,16856,1377
hackerrank,screen,3572240492-hackerrank-glossary.md,hackerrank\screen\getting-started\3572240492-hackerrank-glossary.md,49206,5040
hackerrank,screen,8606775858-scoring-certified-assessments.md,hackerrank\screen\getting-started\8606775858-scoring-certified-assessments.md,4201,595
hackerrank,screen,9248897371-quick-start-guide-for-recruiters.md,hackerrank\screen\getting-started\9248897371-quick-start-guide-for-recruiters.md,6647,522
hackerrank,screen,1002936098-reinviting-candidates-to-a-test.md,hackerrank\screen\invite-candidates\1002936098-reinviting-candidates-to-a-test.md,3916,259
hackerrank,screen,1128741183-deleting-an-email-invite-template.md,hackerrank\screen\invite-candidates\1128741183-deleting-an-email-invite-template.md,3373,262
hackerrank,screen,3052727240-limitations-with-hackerrank-projects.md,hackerrank\screen\invite-candidates\3052727240-limitations-with-hackerrank-projects.md,7529,605
hackerrank,screen,4162887849-using-shared-email-invite-templates.md,hackerrank\screen\invite-candidates\4162887849-using-shared-email-invite-templates.md,4991,439
hackerrank,screen,6027855406-inviting-candidates-to-a-test.md,hackerrank\screen\invite-candidates\6027855406-inviting-candidates-to-a-test.md,13257,902
hackerrank,screen,6257623198-cancelling-a-test-invite.md,hackerrank\screen\invite-candidates\6257623198-cancelling-a-test-invite.md,3260,220
hackerrank,screen,7127221409-sending-bulk-email-invites-to-a-test.md,hackerrank\screen\invite-candidates\7127221409-sending-bulk-email-invites-to-a-test.md,7170,517
hackerrank,screen,7775986938-editing-an-email-invite-template.md,hackerrank\screen\invite-candidates\7775986938-editing-an-email-invite-template.md,4312,311
hackerrank,screen,9684438314-creating-an-email-template.md,hackerrank\screen\invite-candidates\9684438314-creating-an-email-template.md,15239,1302
hackerrank,screen,2096315953-test-labels.md,hackerrank\screen\managing-tests\2096315953-test-labels.md,3363,389
hackerrank,screen,2097730024-revoking-access-to-a-shared-test.md,hackerrank\screen\managing-tests\2097730024-revoking-access-to-a-shared-test.md,2439,190
hackerrank,screen,2125093931-locking-a-test.md,hackerrank\screen\managing-tests\2125093931-locking-a-test.md,4942,299
hackerrank,screen,2349070108-replace-leaked-question.md,hackerrank\screen\managing-tests\2349070108-replace-leaked-question.md,4302,222
hackerrank,screen,2979262079-modify-test-expiration-time.md,hackerrank\screen\managing-tests\2979262079-modify-test-expiration-time.md,3852,261
hackerrank,screen,3105510130-email-alerts-for-question-leakage.md,hackerrank\screen\managing-tests\3105510130-email-alerts-for-question-leakage.md,8679,590
hackerrank,screen,3225598042-cloning-a-test.md,hackerrank\screen\managing-tests\3225598042-cloning-a-test.md,4063,321
hackerrank,screen,4481890289-downloading-tests-in-pdf-files.md,hackerrank\screen\managing-tests\4481890289-downloading-tests-in-pdf-files.md,2515,205
hackerrank,screen,4811403281-adding-extra-time-for-candidates.md,hackerrank\screen\managing-tests\4811403281-adding-extra-time-for-candidates.md,8306,860
hackerrank,screen,5546852679-section-based-testing.md,hackerrank\screen\managing-tests\5546852679-section-based-testing.md,18709,1214
hackerrank,screen,6967597139-creating-a-new-test.md,hackerrank\screen\managing-tests\6967597139-creating-a-new-test.md,10565,984
hackerrank,screen,7081156839-exporting-tests-data.md,hackerrank\screen\managing-tests\7081156839-exporting-tests-data.md,2891,181
hackerrank,screen,7530103378-test-variants.md,hackerrank\screen\managing-tests\7530103378-test-variants.md,8196,686
hackerrank,screen,8415416322-archiving-a-test.md,hackerrank\screen\managing-tests\8415416322-archiving-a-test.md,5712,330
hackerrank,screen,8820947031-managing-leaked-questions.md,hackerrank\screen\managing-tests\8820947031-managing-leaked-questions.md,9215,738
hackerrank,screen,9398245856-sharing-a-test-.md,hackerrank\screen\managing-tests\9398245856-sharing-a-test-.md,3301,323
hackerrank,screen,9552481360-deleting-a-test.md,hackerrank\screen\managing-tests\9552481360-deleting-a-test.md,2599,241
hackerrank,screen,9556988565-deleting-a-test-submission.md,hackerrank\screen\managing-tests\9556988565-deleting-a-test-submission.md,4415,265
hackerrank,screen,1079706165-proctoring-hackerrank-tests.md,hackerrank\screen\test-integrity\1079706165-proctoring-hackerrank-tests.md,5147,498
hackerrank,screen,2545360734-secure-mode.md,hackerrank\screen\test-integrity\2545360734-secure-mode.md,7405,535
hackerrank,screen,2686193421-best-practices-for-running-group-assessments-in-hackerrank-desktop-app-mode.md,hackerrank\screen\test-integrity\2686193421-best-practices-for-running-group-assessments-in-hackerrank-desktop-app-mode.md,4878,624
hackerrank,screen,5663779659-proctor-mode.md,hackerrank\screen\test-integrity\5663779659-proctor-mode.md,16821,1518
hackerrank,screen,5973590014-hackerrank-desktop-app-mode.md,hackerrank\screen\test-integrity\5973590014-hackerrank-desktop-app-mode.md,13865,1172
hackerrank,screen,7825915809-impersonation-detection.md,hackerrank\screen\test-integrity\7825915809-impersonation-detection.md,12063,1280
hackerrank,screen,8000786908-ai-plagiarism-detection.md,hackerrank\screen\test-integrity\8000786908-ai-plagiarism-detection.md,9207,933
hackerrank,screen,9264843630-best-practices-for-running-group-assessments-in-proctor-mode.md,hackerrank\screen\test-integrity\9264843630-best-practices-for-running-group-assessments-in-proctor-mode.md,4270,544
hackerrank,screen,9607697321-review-integrity-issues-in-proctor-mode.md,hackerrank\screen\test-integrity\9607697321-review-integrity-issues-in-proctor-mode.md,13538,1202
hackerrank,screen,9728791902-interpreting-integrity-signals-at-scale-in-proctor-mode-tests.md,hackerrank\screen\test-integrity\9728791902-interpreting-integrity-signals-at-scale-in-proctor-mode-tests.md,8942,793
hackerrank,screen,1773201418-ai-usage-summary.md,hackerrank\screen\test-reports\1773201418-ai-usage-summary.md,6722,758
hackerrank,screen,1786677446-downloading-pdf-and-excel-test-reports.md,hackerrank\screen\test-reports\1786677446-downloading-pdf-and-excel-test-reports.md,7610,566
hackerrank,screen,1829746072-filtering-and-sorting-candidate-test-reports.md,hackerrank\screen\test-reports\1829746072-filtering-and-sorting-candidate-test-reports.md,3284,338
hackerrank,screen,1972468979-understanding-errors-in-post-assessment-reports-for-coding-questions.md,hackerrank\screen\test-reports\1972468979-understanding-errors-in-post-assessment-reports-for-coding-questions.md,8352,640
hackerrank,screen,2106056073-plagiarism-detection-using-moss-%28measure-of-software-similarity%29.md,hackerrank\screen\test-reports\2106056073-plagiarism-detection-using-moss-%28measure-of-software-similarity%29.md,5062,586
hackerrank,screen,3527033062-front-end%2C-back-end-and-full-stack-test-reports-.md,hackerrank\screen\test-reports\3527033062-front-end%2C-back-end-and-full-stack-test-reports-.md,4966,354
hackerrank,screen,4755292353-optimality.md,hackerrank\screen\test-reports\4755292353-optimality.md,5882,556
hackerrank,screen,6075450367-candidate-benchmarking.md,hackerrank\screen\test-reports\6075450367-candidate-benchmarking.md,3060,331
hackerrank,screen,7098008997-advanced-evaluation.md,hackerrank\screen\test-reports\7098008997-advanced-evaluation.md,3048,319
hackerrank,screen,7964147006-test-insights.md,hackerrank\screen\test-reports\7964147006-test-insights.md,6627,592
hackerrank,screen,8111267829-viewing-a-candidate%27s-test-summary-report.md,hackerrank\screen\test-reports\8111267829-viewing-a-candidate%27s-test-summary-report.md,27291,1775
hackerrank,screen,8263794320-viewing-a-candidate%27s-detailed-test-report.md,hackerrank\screen\test-reports\8263794320-viewing-a-candidate%27s-detailed-test-report.md,6988,743
hackerrank,screen,9135272973-candidates-list-in-hackerrank-tests.md,hackerrank\screen\test-reports\9135272973-candidates-list-in-hackerrank-tests.md,2408,201
hackerrank,screen,9625818007-code-quality-evaluation.md,hackerrank\screen\test-reports\9625818007-code-quality-evaluation.md,6575,758
hackerrank,screen,9722863972-what-is-code-quality.md,hackerrank\screen\test-reports\9722863972-what-is-code-quality.md,2818,408
hackerrank,screen,2274056414-hiding-question-title.md,hackerrank\screen\test-settings\2274056414-hiding-question-title.md,2570,218
hackerrank,screen,2519766322-watermarking-the-tests.md,hackerrank\screen\test-settings\2519766322-watermarking-the-tests.md,2913,280
hackerrank,screen,2528926257-modify-sections-settings-for-tests.md,hackerrank\screen\test-settings\2528926257-modify-sections-settings-for-tests.md,2413,263
hackerrank,screen,2564162886-modifying-email-settings-for-tests.md,hackerrank\screen\test-settings\2564162886-modifying-email-settings-for-tests.md,8849,764
hackerrank,screen,5424328799-modifying-question-settings-for-tests.md,hackerrank\screen\test-settings\5424328799-modifying-question-settings-for-tests.md,4867,457
hackerrank,screen,5956879724-configure-onboarding-settings-for-tests.md,hackerrank\screen\test-settings\5956879724-configure-onboarding-settings-for-tests.md,6570,511
hackerrank,screen,6201558176-assess-candidates-in-canadian-french-language.md,hackerrank\screen\test-settings\6201558176-assess-candidates-in-canadian-french-language.md,5879,369
hackerrank,screen,8294988738-modifying-score-settings-for-tests.md,hackerrank\screen\test-settings\8294988738-modifying-score-settings-for-tests.md,2362,248
hackerrank,screen,9544354489-configure-test-invites-settings-for-tests.md,hackerrank\screen\test-settings\9544354489-configure-test-invites-settings-for-tests.md,7224,554
hackerrank,screen,9672590042-modifying-general-settings-for-tests.md,hackerrank\screen\test-settings\9672590042-modifying-general-settings-for-tests.md,2677,305
hackerrank,settings,1019487408-changing-the-company-name.md,hackerrank\settings\company-level-admin-settings\1019487408-changing-the-company-name.md,2180,230
hackerrank,settings,1231466817-set-a-reply-to-email-address.md,hackerrank\settings\company-level-admin-settings\1231466817-set-a-reply-to-email-address.md,2763,282
hackerrank,settings,2553508615-disabling-implicit-sharing.md,hackerrank\settings\company-level-admin-settings\2553508615-disabling-implicit-sharing.md,3869,289
hackerrank,settings,6195679465-adding-a-custom-logo-to-your-account.md,hackerrank\settings\company-level-admin-settings\6195679465-adding-a-custom-logo-to-your-account.md,2084,213
hackerrank,settings,6271327319-centralized-test-settings.md,hackerrank\settings\company-level-admin-settings\6271327319-centralized-test-settings.md,9359,691
hackerrank,settings,7425207053-enhancing-your-account-security-on-hackerrank-for-work.md,hackerrank\settings\company-level-admin-settings\7425207053-enhancing-your-account-security-on-hackerrank-for-work.md,4835,533
hackerrank,settings,8847622491-diversity-and-inclusion-settings-page.md,hackerrank\settings\company-level-admin-settings\8847622491-diversity-and-inclusion-settings-page.md,4007,321
hackerrank,settings,8979783963-accessing-audit-logs.md,hackerrank\settings\company-level-admin-settings\8979783963-accessing-audit-logs.md,6375,502
hackerrank,settings,9244658640-configure-interview-settings.md,hackerrank\settings\company-level-admin-settings\9244658640-configure-interview-settings.md,8355,543
hackerrank,settings,2634495557-gdpr-faqs-for-hackerrank-for-work.md,hackerrank\settings\gdpr-and-nyc-ai-laws\2634495557-gdpr-faqs-for-hackerrank-for-work.md,8170,897
hackerrank,settings,3067349942-faqs%3A--hackerrank-services-and-ai-laws.md,hackerrank\settings\gdpr-and-nyc-ai-laws\3067349942-faqs%3A--hackerrank-services-and-ai-laws.md,6774,802
hackerrank,settings,8514725302-summary-of-bias-audit-results-%28hackerrank%27s-image-analysis-system%29.md,hackerrank\settings\gdpr-and-nyc-ai-laws\8514725302-summary-of-bias-audit-results-%28hackerrank%27s-image-analysis-system%29.md,42966,5323
hackerrank,settings,9355824728-summary-of-bias-audit-results-of-the-hackerrank%27s-plagiarism-detection-system-for-new-york-city%27s-local-law-144.md,hackerrank\settings\gdpr-and-nyc-ai-laws\9355824728-summary-of-bias-audit-results-of-the-hackerrank%27s-plagiarism-detection-system-for-new-york-city%27s-local-law-144.md,43236,5247
hackerrank,settings,4945003466-account-insights.md,hackerrank\settings\insights\4945003466-account-insights.md,13282,969
hackerrank,settings,7355624862-create-custom-reports.md,hackerrank\settings\insights\7355624862-create-custom-reports.md,18937,3006
hackerrank,settings,8981360888-schedule-a-custom-report.md,hackerrank\settings\insights\8981360888-schedule-a-custom-report.md,6776,385
hackerrank,settings,2067417637-api-overview.md,hackerrank\settings\open-api\2067417637-api-overview.md,5430,543
hackerrank,settings,3094540490-candidate-status-in-api-results.md,hackerrank\settings\open-api\3094540490-candidate-status-in-api-results.md,3512,449
